	station_id	stationname	date	daytype	rides	newDates	season
404170	40580	54th/Cermak	01/18/2017	W	2118	2017-01-18	Winter
850751	40580	54th/Cermak	01/19/2017	W	2113	2017-01-19	Winter
547471	40580	54th/Cermak	01/20/2017	W	2086	2017-01-20	Winter
876836	40580	54th/Cermak	01/21/2017	A	1375	2017-01-21	Winter
975073	40580	54th/Cermak	01/22/2017	U	782	2017-01-22	Winter
334988	40580	54th/Cermak	01/23/2017	W	2010	2017-01-23	Winter
206606	40580	54th/Cermak	01/24/2017	W	2154	2017-01-24	Winter
687020	40580	54th/Cermak	01/25/2017	W	2149	2017-01-25	Winter
891947	40580	54th/Cermak	01/26/2017	W	2115	2017-01-26	Winter
294675	40580	54th/Cermak	01/27/2017	W	2049	2017-01-27	Winter
498021	40580	54th/Cermak	01/28/2017	A	1036	2017-01-28	Winter
602957	40580	54th/Cermak	01/29/2017	U	690	2017-01-29	Winter
700079	40580	54th/Cermak	01/30/2017	W	1975	2017-01-30	Winter
615031	40580	54th/Cermak	01/31/2017	W	2122	2017-01-31	Winter
855067	40580	54th/Cermak	02/01/2017	W	2127	2017-02-01	Winter
303477	40580	54th/Cermak	02/02/2017	W	2101	2017-02-02	Winter
189633	40580	54th/Cermak	02/03/2017	W	1949	2017-02-03	Winter
726774	40580	54th/Cermak	02/04/2017	A	1045	2017-02-04	Winter
683107	40580	54th/Cermak	02/05/2017	U	744	2017-02-05	Winter
878165	40580	54th/Cermak	02/06/2017	W	2041	2017-02-06	Winter
553442	40580	54th/Cermak	02/07/2017	W	2057	2017-02-07	Winter
472207	40580	54th/Cermak	02/08/2017	W	2103	2017-02-08	Winter
451149	40580	54th/Cermak	02/09/2017	W	2044	2017-02-09	Winter
518271	40580	54th/Cermak	02/10/2017	W	2056	2017-02-10	Winter
939663	40580	54th/Cermak	02/11/2017	A	1203	2017-02-11	Winter
494760	40580	54th/Cermak	02/12/2017	U	817	2017-02-12	Winter
253811	40580	54th/Cermak	02/13/2017	W	2006	2017-02-13	Winter
939989	40580	54th/Cermak	02/14/2017	W	2251	2017-02-14	Winter
1008101	40580	54th/Cermak	02/15/2017	W	2115	2017-02-15	Winter
522015	40580	54th/Cermak	02/16/2017	W	2147	2017-02-16	Winter
505015	40580	54th/Cermak	02/17/2017	W	2186	2017-02-17	Winter
882903	40580	54th/Cermak	02/18/2017	A	1344	2017-02-18	Winter
354922	40580	54th/Cermak	02/19/2017	U	941	2017-02-19	Winter
662412	40580	54th/Cermak	02/20/2017	W	1948	2017-02-20	Winter
832931	40580	54th/Cermak	02/21/2017	W	2154	2017-02-21	Winter
778389	40580	54th/Cermak	02/22/2017	W	2298	2017-02-22	Winter
267697	40580	54th/Cermak	02/23/2017	W	2247	2017-02-23	Winter
647757	40580	54th/Cermak	02/24/2017	W	2143	2017-02-24	Winter
806555	40580	54th/Cermak	02/25/2017	A	980	2017-02-25	Winter
643380	40580	54th/Cermak	02/26/2017	U	797	2017-02-26	Winter
784398	40580	54th/Cermak	02/27/2017	W	2084	2017-02-27	Winter
314094	40580	54th/Cermak	02/28/2017	W	2187	2017-02-28	Winter
883024	40580	54th/Cermak	03/01/2017	W	2167	2017-03-01	Spring
696990	40580	54th/Cermak	03/02/2017	W	2143	2017-03-02	Spring
261364	40580	54th/Cermak	03/03/2017	W	2062	2017-03-03	Spring
261908	40580	54th/Cermak	03/04/2017	A	1087	2017-03-04	Spring
731164	40580	54th/Cermak	03/05/2017	U	802	2017-03-05	Spring
432487	40580	54th/Cermak	03/06/2017	W	2008	2017-03-06	Spring
678234	40580	54th/Cermak	03/07/2017	W	2250	2017-03-07	Spring
168195	40580	54th/Cermak	03/08/2017	W	2211	2017-03-08	Spring
201896	40580	54th/Cermak	03/09/2017	W	2217	2017-03-09	Spring
235540	40580	54th/Cermak	03/10/2017	W	2134	2017-03-10	Spring
687539	40580	54th/Cermak	03/11/2017	A	1294	2017-03-11	Spring
595287	40580	54th/Cermak	03/12/2017	U	761	2017-03-12	Spring
161575	40580	54th/Cermak	03/13/2017	W	1962	2017-03-13	Spring
498947	40580	54th/Cermak	03/14/2017	W	2002	2017-03-14	Spring
256119	40580	54th/Cermak	03/15/2017	W	2040	2017-03-15	Spring
460230	40580	54th/Cermak	03/16/2017	W	2102	2017-03-16	Spring
314711	40580	54th/Cermak	03/17/2017	W	2137	2017-03-17	Spring
300307	40580	54th/Cermak	03/18/2017	A	1066	2017-03-18	Spring
606991	40580	54th/Cermak	03/19/2017	U	739	2017-03-19	Spring
366093	40580	54th/Cermak	03/20/2017	W	1950	2017-03-20	Spring
692731	40580	54th/Cermak	03/21/2017	W	2105	2017-03-21	Spring
985991	40580	54th/Cermak	03/22/2017	W	2141	2017-03-22	Spring
805654	40580	54th/Cermak	03/23/2017	W	2056	2017-03-23	Spring
879264	40580	54th/Cermak	03/24/2017	W	2120	2017-03-24	Spring
171991	40580	54th/Cermak	03/25/2017	A	977	2017-03-25	Spring
591558	40580	54th/Cermak	03/26/2017	U	774	2017-03-26	Spring
376602	40580	54th/Cermak	03/27/2017	W	2050	2017-03-27	Spring
978219	40580	54th/Cermak	03/28/2017	W	2185	2017-03-28	Spring
745786	40580	54th/Cermak	03/29/2017	W	2163	2017-03-29	Spring
308186	40580	54th/Cermak	03/30/2017	W	2034	2017-03-30	Spring
221458	40580	54th/Cermak	03/31/2017	W	2157	2017-03-31	Spring
638476	40580	54th/Cermak	04/01/2017	A	1210	2017-04-01	Spring
488756	40580	54th/Cermak	04/02/2017	U	804	2017-04-02	Spring
687705	40580	54th/Cermak	04/03/2017	W	2052	2017-04-03	Spring
510128	40580	54th/Cermak	04/04/2017	W	2138	2017-04-04	Spring
575859	40580	54th/Cermak	04/05/2017	W	2030	2017-04-05	Spring
624664	40580	54th/Cermak	04/06/2017	W	2156	2017-04-06	Spring
727375	40580	54th/Cermak	04/07/2017	W	2293	2017-04-07	Spring
763173	40580	54th/Cermak	04/08/2017	A	1274	2017-04-08	Spring
144346	40580	54th/Cermak	04/09/2017	U	883	2017-04-09	Spring
542777	40580	54th/Cermak	04/10/2017	W	1989	2017-04-10	Spring
150092	40580	54th/Cermak	04/11/2017	W	2180	2017-04-11	Spring
594621	40580	54th/Cermak	04/12/2017	W	2223	2017-04-12	Spring
292593	40580	54th/Cermak	04/13/2017	W	2167	2017-04-13	Spring
773584	40580	54th/Cermak	04/14/2017	W	1993	2017-04-14	Spring
557067	40580	54th/Cermak	04/15/2017	A	1328	2017-04-15	Spring
721902	40580	54th/Cermak	04/16/2017	U	814	2017-04-16	Spring
505882	40580	54th/Cermak	04/17/2017	W	2126	2017-04-17	Spring
197111	40580	54th/Cermak	04/18/2017	W	2279	2017-04-18	Spring
820240	40580	54th/Cermak	04/19/2017	W	2208	2017-04-19	Spring
1004029	40580	54th/Cermak	04/20/2017	W	2249	2017-04-20	Spring
267618	40580	54th/Cermak	04/21/2017	W	2195	2017-04-21	Spring
265384	40580	54th/Cermak	04/22/2017	A	1248	2017-04-22	Spring
532087	40580	54th/Cermak	04/23/2017	U	880	2017-04-23	Spring
453092	40580	54th/Cermak	04/24/2017	W	2100	2017-04-24	Spring
434365	40580	54th/Cermak	04/25/2017	W	2289	2017-04-25	Spring
985079	40580	54th/Cermak	04/26/2017	W	2210	2017-04-26	Spring
831246	40580	54th/Cermak	04/27/2017	W	2250	2017-04-27	Spring
779515	40580	54th/Cermak	04/28/2017	W	2100	2017-04-28	Spring
246079	40580	54th/Cermak	04/29/2017	A	991	2017-04-29	Spring
210193	40580	54th/Cermak	04/30/2017	U	661	2017-04-30	Spring
265161	40580	54th/Cermak	05/01/2017	W	2182	2017-05-01	Spring
272131	40580	54th/Cermak	05/02/2017	W	2154	2017-05-02	Spring
750498	40580	54th/Cermak	05/03/2017	W	2306	2017-05-03	Spring
666536	40580	54th/Cermak	05/04/2017	W	2197	2017-05-04	Spring
956886	40580	54th/Cermak	05/05/2017	W	2213	2017-05-05	Spring
484731	40580	54th/Cermak	05/06/2017	A	1210	2017-05-06	Spring
910953	40580	54th/Cermak	05/07/2017	U	812	2017-05-07	Spring
225512	40580	54th/Cermak	05/08/2017	W	2151	2017-05-08	Spring
855897	40580	54th/Cermak	05/09/2017	W	2197	2017-05-09	Spring
778079	40580	54th/Cermak	05/10/2017	W	2182	2017-05-10	Spring
883129	40580	54th/Cermak	05/11/2017	W	2296	2017-05-11	Spring
364132	40580	54th/Cermak	05/12/2017	W	2158	2017-05-12	Spring
456515	40580	54th/Cermak	05/13/2017	A	1261	2017-05-13	Spring
225674	40580	54th/Cermak	05/14/2017	U	817	2017-05-14	Spring
154810	40580	54th/Cermak	05/15/2017	W	2089	2017-05-15	Spring
700459	40580	54th/Cermak	05/16/2017	W	2282	2017-05-16	Spring
279990	40580	54th/Cermak	05/17/2017	W	2259	2017-05-17	Spring
680574	40580	54th/Cermak	05/18/2017	W	2311	2017-05-18	Spring
145435	40580	54th/Cermak	05/19/2017	W	2211	2017-05-19	Spring
697078	40580	54th/Cermak	05/20/2017	A	1178	2017-05-20	Spring
457740	40580	54th/Cermak	05/21/2017	U	833	2017-05-21	Spring
291833	40580	54th/Cermak	05/22/2017	W	2148	2017-05-22	Spring
332228	40580	54th/Cermak	05/23/2017	W	2184	2017-05-23	Spring
924273	40580	54th/Cermak	05/24/2017	W	2229	2017-05-24	Spring
897762	40580	54th/Cermak	05/25/2017	W	2272	2017-05-25	Spring
569983	40580	54th/Cermak	05/26/2017	W	2151	2017-05-26	Spring
672518	40580	54th/Cermak	05/27/2017	A	1415	2017-05-27	Spring
249498	40580	54th/Cermak	05/28/2017	U	915	2017-05-28	Spring
956769	40580	54th/Cermak	05/29/2017	U	1057	2017-05-29	Spring
548909	40580	54th/Cermak	05/30/2017	W	2166	2017-05-30	Spring
639866	40580	54th/Cermak	05/31/2017	W	2350	2017-05-31	Spring
290577	40580	54th/Cermak	06/01/2017	W	2397	2017-06-01	Summer
934043	40580	54th/Cermak	06/02/2017	W	2419	2017-06-02	Summer
900603	40580	54th/Cermak	06/03/2017	A	1356	2017-06-03	Summer
267864	40580	54th/Cermak	06/04/2017	U	993	2017-06-04	Summer
310256	40580	54th/Cermak	06/05/2017	W	2200	2017-06-05	Summer
483212	40580	54th/Cermak	06/06/2017	W	2342	2017-06-06	Summer
546303	40580	54th/Cermak	06/07/2017	W	2354	2017-06-07	Summer
310229	40580	54th/Cermak	06/08/2017	W	2484	2017-06-08	Summer
629744	40580	54th/Cermak	06/09/2017	W	2439	2017-06-09	Summer
989738	40580	54th/Cermak	06/10/2017	A	1584	2017-06-10	Summer
192266	40580	54th/Cermak	06/11/2017	U	1286	2017-06-11	Summer
848083	40580	54th/Cermak	06/12/2017	W	2370	2017-06-12	Summer
429370	40580	54th/Cermak	06/13/2017	W	2440	2017-06-13	Summer
410435	40580	54th/Cermak	06/14/2017	W	2257	2017-06-14	Summer
394360	40580	54th/Cermak	06/15/2017	W	2290	2017-06-15	Summer
320215	40580	54th/Cermak	06/16/2017	W	2204	2017-06-16	Summer
826984	40580	54th/Cermak	06/17/2017	A	1175	2017-06-17	Summer
874290	40580	54th/Cermak	06/18/2017	U	794	2017-06-18	Summer
404504	40580	54th/Cermak	06/19/2017	W	2125	2017-06-19	Summer
910118	40580	54th/Cermak	06/20/2017	W	2232	2017-06-20	Summer
895566	40580	54th/Cermak	06/21/2017	W	2401	2017-06-21	Summer
805417	40580	54th/Cermak	06/22/2017	W	2315	2017-06-22	Summer
629216	40580	54th/Cermak	06/23/2017	W	2263	2017-06-23	Summer
482501	40580	54th/Cermak	06/24/2017	A	1465	2017-06-24	Summer
582009	40580	54th/Cermak	06/25/2017	U	1631	2017-06-25	Summer
1012675	40580	54th/Cermak	06/26/2017	W	2191	2017-06-26	Summer
320364	40580	54th/Cermak	06/27/2017	W	2393	2017-06-27	Summer
952682	40580	54th/Cermak	06/28/2017	W	2165	2017-06-28	Summer
804725	40580	54th/Cermak	06/29/2017	W	2265	2017-06-29	Summer
973591	40580	54th/Cermak	06/30/2017	W	2264	2017-06-30	Summer
923771	40580	54th/Cermak	07/01/2017	A	1341	2017-07-01	Summer
208446	40580	54th/Cermak	07/02/2017	U	940	2017-07-02	Summer
296556	40580	54th/Cermak	07/03/2017	W	1799	2017-07-03	Summer
537568	40580	54th/Cermak	07/04/2017	U	1366	2017-07-04	Summer
559213	40580	54th/Cermak	07/05/2017	W	2236	2017-07-05	Summer
414579	40580	54th/Cermak	07/06/2017	W	2453	2017-07-06	Summer
415280	40580	54th/Cermak	07/07/2017	W	2532	2017-07-07	Summer
755722	40580	54th/Cermak	07/08/2017	A	1687	2017-07-08	Summer
900122	40580	54th/Cermak	07/09/2017	U	1306	2017-07-09	Summer
831950	40580	54th/Cermak	07/10/2017	W	2048	2017-07-10	Summer
515062	40580	54th/Cermak	07/11/2017	W	2275	2017-07-11	Summer
979999	40580	54th/Cermak	07/12/2017	W	2119	2017-07-12	Summer
291264	40580	54th/Cermak	07/13/2017	W	2255	2017-07-13	Summer
854095	40580	54th/Cermak	07/14/2017	W	2282	2017-07-14	Summer
1004792	40580	54th/Cermak	07/15/2017	A	1336	2017-07-15	Summer
674214	40580	54th/Cermak	07/16/2017	U	916	2017-07-16	Summer
709626	40580	54th/Cermak	07/17/2017	W	2268	2017-07-17	Summer
262388	40580	54th/Cermak	07/18/2017	W	2455	2017-07-18	Summer
175157	40580	54th/Cermak	07/19/2017	W	2301	2017-07-19	Summer
801917	40580	54th/Cermak	07/20/2017	W	2134	2017-07-20	Summer
937358	40580	54th/Cermak	07/21/2017	W	2222	2017-07-21	Summer
296650	40580	54th/Cermak	07/22/2017	A	1355	2017-07-22	Summer
842568	40580	54th/Cermak	07/23/2017	U	904	2017-07-23	Summer
676579	40580	54th/Cermak	07/24/2017	W	2289	2017-07-24	Summer
568966	40580	54th/Cermak	07/25/2017	W	2313	2017-07-25	Summer
604287	40580	54th/Cermak	07/26/2017	W	2401	2017-07-26	Summer
716331	40580	54th/Cermak	07/27/2017	W	2381	2017-07-27	Summer
157482	40580	54th/Cermak	07/28/2017	W	2299	2017-07-28	Summer
772821	40580	54th/Cermak	07/29/2017	A	1393	2017-07-29	Summer
928831	40580	54th/Cermak	07/30/2017	U	973	2017-07-30	Summer
250153	40580	54th/Cermak	07/31/2017	W	2183	2017-07-31	Summer
226185	40580	54th/Cermak	08/01/2017	W	2350	2017-08-01	Summer
192834	40580	54th/Cermak	08/02/2017	W	2439	2017-08-02	Summer
569160	40580	54th/Cermak	08/03/2017	W	2525	2017-08-03	Summer
566224	40580	54th/Cermak	08/04/2017	W	2523	2017-08-04	Summer
495265	40580	54th/Cermak	08/05/2017	A	1530	2017-08-05	Summer
915620	40580	54th/Cermak	08/06/2017	U	1138	2017-08-06	Summer
145763	40580	54th/Cermak	08/07/2017	W	2158	2017-08-07	Summer
554554	40580	54th/Cermak	08/08/2017	W	2380	2017-08-08	Summer
617327	40580	54th/Cermak	08/09/2017	W	2338	2017-08-09	Summer
625180	40580	54th/Cermak	08/10/2017	W	2437	2017-08-10	Summer
198826	40580	54th/Cermak	08/11/2017	W	2323	2017-08-11	Summer
309980	40580	54th/Cermak	08/12/2017	A	1329	2017-08-12	Summer
135874	40580	54th/Cermak	08/13/2017	U	955	2017-08-13	Summer
827197	40580	54th/Cermak	08/14/2017	W	2107	2017-08-14	Summer
271534	40580	54th/Cermak	08/15/2017	W	2272	2017-08-15	Summer
866204	40580	54th/Cermak	08/16/2017	W	2295	2017-08-16	Summer
993419	40580	54th/Cermak	08/17/2017	W	2286	2017-08-17	Summer
877730	40580	54th/Cermak	08/18/2017	W	2071	2017-08-18	Summer
784525	40580	54th/Cermak	08/19/2017	A	1439	2017-08-19	Summer
849483	40580	54th/Cermak	08/20/2017	U	1124	2017-08-20	Summer
760644	40580	54th/Cermak	08/21/2017	W	2218	2017-08-21	Summer
718367	40580	54th/Cermak	08/22/2017	W	2252	2017-08-22	Summer
859729	40580	54th/Cermak	08/23/2017	W	2288	2017-08-23	Summer
987912	40580	54th/Cermak	08/24/2017	W	2245	2017-08-24	Summer
637995	40580	54th/Cermak	08/25/2017	W	2305	2017-08-25	Summer
632220	40580	54th/Cermak	08/26/2017	A	1210	2017-08-26	Summer
338289	40580	54th/Cermak	08/27/2017	U	871	2017-08-27	Summer
548993	40580	54th/Cermak	08/28/2017	W	2129	2017-08-28	Summer
379139	40580	54th/Cermak	08/29/2017	W	2332	2017-08-29	Summer
460029	40580	54th/Cermak	08/30/2017	W	2566	2017-08-30	Summer
777081	40580	54th/Cermak	08/31/2017	W	2383	2017-08-31	Summer
463736	40580	54th/Cermak	09/01/2017	W	2263	2017-09-01	Fall
402019	40580	54th/Cermak	09/02/2017	A	1292	2017-09-02	Fall
935657	40580	54th/Cermak	09/03/2017	U	1014	2017-09-03	Fall
138635	40580	54th/Cermak	09/04/2017	U	895	2017-09-04	Fall
306509	40580	54th/Cermak	09/05/2017	W	2315	2017-09-05	Fall
376511	40580	54th/Cermak	09/06/2017	W	2365	2017-09-06	Fall
882615	40580	54th/Cermak	09/07/2017	W	2337	2017-09-07	Fall
777873	40580	54th/Cermak	09/08/2017	W	2343	2017-09-08	Fall
212873	40580	54th/Cermak	09/09/2017	A	1315	2017-09-09	Fall
323028	40580	54th/Cermak	09/10/2017	U	935	2017-09-10	Fall
314743	40580	54th/Cermak	09/11/2017	W	2277	2017-09-11	Fall
277163	40580	54th/Cermak	09/12/2017	W	2452	2017-09-12	Fall
180217	40580	54th/Cermak	09/13/2017	W	2432	2017-09-13	Fall
226230	40580	54th/Cermak	09/14/2017	W	2417	2017-09-14	Fall
332301	40580	54th/Cermak	09/15/2017	W	2794	2017-09-15	Fall
173433	40580	54th/Cermak	09/16/2017	A	1700	2017-09-16	Fall
235366	40580	54th/Cermak	09/17/2017	U	1273	2017-09-17	Fall
204381	40580	54th/Cermak	09/18/2017	W	2234	2017-09-18	Fall
714678	40580	54th/Cermak	09/19/2017	W	2432	2017-09-19	Fall
483151	40580	54th/Cermak	09/20/2017	W	2465	2017-09-20	Fall
939102	40580	54th/Cermak	09/21/2017	W	2474	2017-09-21	Fall
426899	40580	54th/Cermak	09/22/2017	W	2348	2017-09-22	Fall
629440	40580	54th/Cermak	09/23/2017	A	1318	2017-09-23	Fall
636479	40580	54th/Cermak	09/24/2017	U	897	2017-09-24	Fall
937084	40580	54th/Cermak	09/25/2017	W	2285	2017-09-25	Fall
267453	40580	54th/Cermak	09/26/2017	W	2427	2017-09-26	Fall
720388	40580	54th/Cermak	09/27/2017	W	2469	2017-09-27	Fall
230971	40580	54th/Cermak	09/28/2017	W	2436	2017-09-28	Fall
149470	40580	54th/Cermak	09/29/2017	W	2400	2017-09-29	Fall
292680	40580	54th/Cermak	09/30/2017	A	1312	2017-09-30	Fall
181293	40580	54th/Cermak	10/01/2017	U	911	2017-10-01	Fall
557947	40580	54th/Cermak	10/02/2017	W	2212	2017-10-02	Fall
623958	40580	54th/Cermak	10/03/2017	W	2425	2017-10-03	Fall
215206	40580	54th/Cermak	10/04/2017	W	2335	2017-10-04	Fall
753625	40580	54th/Cermak	10/05/2017	W	2334	2017-10-05	Fall
955694	40580	54th/Cermak	10/06/2017	W	2258	2017-10-06	Fall
341996	40580	54th/Cermak	10/07/2017	A	1244	2017-10-07	Fall
904164	40580	54th/Cermak	10/08/2017	U	1189	2017-10-08	Fall
159576	40580	54th/Cermak	10/09/2017	W	2250	2017-10-09	Fall
903404	40580	54th/Cermak	10/10/2017	W	2456	2017-10-10	Fall
546504	40580	54th/Cermak	10/11/2017	W	2409	2017-10-11	Fall
842607	40580	54th/Cermak	10/12/2017	W	2388	2017-10-12	Fall
499379	40580	54th/Cermak	10/13/2017	W	2376	2017-10-13	Fall
1011235	40580	54th/Cermak	10/14/2017	A	1000	2017-10-14	Fall
515046	40580	54th/Cermak	10/15/2017	U	841	2017-10-15	Fall
494179	40580	54th/Cermak	10/16/2017	W	2327	2017-10-16	Fall
158424	40580	54th/Cermak	10/17/2017	W	2366	2017-10-17	Fall
455964	40580	54th/Cermak	10/18/2017	W	2460	2017-10-18	Fall
641441	40580	54th/Cermak	10/19/2017	W	2432	2017-10-19	Fall
545335	40580	54th/Cermak	10/20/2017	W	2434	2017-10-20	Fall
553774	40580	54th/Cermak	10/21/2017	A	1382	2017-10-21	Fall
473562	40580	54th/Cermak	10/22/2017	U	806	2017-10-22	Fall
187982	40580	54th/Cermak	10/23/2017	W	2182	2017-10-23	Fall
935146	40580	54th/Cermak	10/24/2017	W	2281	2017-10-24	Fall
486354	40580	54th/Cermak	10/25/2017	W	2401	2017-10-25	Fall
457651	40580	54th/Cermak	10/26/2017	W	2404	2017-10-26	Fall
1000448	40580	54th/Cermak	10/27/2017	W	2228	2017-10-27	Fall
499732	40580	54th/Cermak	10/28/2017	A	1018	2017-10-28	Fall
563936	40580	54th/Cermak	10/29/2017	U	752	2017-10-29	Fall
355445	40580	54th/Cermak	10/30/2017	W	2130	2017-10-30	Fall
638486	40580	54th/Cermak	10/31/2017	W	2231	2017-10-31	Fall
818539	40580	54th/Cermak	11/01/2017	W	2335	2017-11-01	Fall
716447	40580	54th/Cermak	11/02/2017	W	2260	2017-11-02	Fall
622524	40580	54th/Cermak	11/03/2017	W	2331	2017-11-03	Fall
300421	40580	54th/Cermak	11/04/2017	A	1089	2017-11-04	Fall
500781	40580	54th/Cermak	11/05/2017	U	787	2017-11-05	Fall
1013480	40580	54th/Cermak	11/06/2017	W	2328	2017-11-06	Fall
364038	40580	54th/Cermak	11/07/2017	W	2401	2017-11-07	Fall
940671	40580	54th/Cermak	11/08/2017	W	2360	2017-11-08	Fall
255267	40580	54th/Cermak	11/09/2017	W	2369	2017-11-09	Fall
373507	40580	54th/Cermak	11/10/2017	W	2094	2017-11-10	Fall
805586	40580	54th/Cermak	11/11/2017	A	1157	2017-11-11	Fall
250323	40580	54th/Cermak	11/12/2017	U	773	2017-11-12	Fall
647294	40580	54th/Cermak	11/13/2017	W	2166	2017-11-13	Fall
785426	40580	54th/Cermak	11/14/2017	W	2380	2017-11-14	Fall
902188	40580	54th/Cermak	11/15/2017	W	2283	2017-11-15	Fall
807283	40580	54th/Cermak	11/16/2017	W	2311	2017-11-16	Fall
870761	40580	54th/Cermak	11/17/2017	W	2283	2017-11-17	Fall
436744	40580	54th/Cermak	11/18/2017	A	1365	2017-11-18	Fall
647036	40580	54th/Cermak	11/19/2017	U	789	2017-11-19	Fall
920328	40580	54th/Cermak	11/20/2017	W	2200	2017-11-20	Fall
193561	40580	54th/Cermak	11/21/2017	W	2215	2017-11-21	Fall
331995	40580	54th/Cermak	11/22/2017	W	2106	2017-11-22	Fall
920658	40580	54th/Cermak	11/23/2017	U	649	2017-11-23	Fall
901332	40580	54th/Cermak	11/24/2017	W	1435	2017-11-24	Fall
595099	40580	54th/Cermak	11/25/2017	A	1264	2017-11-25	Fall
684398	40580	54th/Cermak	11/26/2017	U	815	2017-11-26	Fall
628498	40580	54th/Cermak	11/27/2017	W	2167	2017-11-27	Fall
510052	40580	54th/Cermak	11/28/2017	W	2315	2017-11-28	Fall
173729	40580	54th/Cermak	11/29/2017	W	2307	2017-11-29	Fall
358348	40580	54th/Cermak	11/30/2017	W	2300	2017-11-30	Fall
2696	40580	54th/Cermak	12/01/2017	W	2307	2017-12-01	Winter
4345	40580	54th/Cermak	12/02/2017	A	1330	2017-12-02	Winter
2444	40580	54th/Cermak	12/03/2017	U	974	2017-12-03	Winter
2298	40580	54th/Cermak	12/04/2017	W	2204	2017-12-04	Winter
2213	40580	54th/Cermak	12/05/2017	W	2310	2017-12-05	Winter
233	40580	54th/Cermak	12/06/2017	W	2364	2017-12-06	Winter
4358	40580	54th/Cermak	12/07/2017	W	2183	2017-12-07	Winter
327	40580	54th/Cermak	12/08/2017	W	2157	2017-12-08	Winter
195	40580	54th/Cermak	12/09/2017	A	1263	2017-12-09	Winter
1542	40580	54th/Cermak	12/10/2017	U	791	2017-12-10	Winter
735	40580	54th/Cermak	12/11/2017	W	2091	2017-12-11	Winter
103	40580	54th/Cermak	12/12/2017	W	2108	2017-12-12	Winter
3587	40580	54th/Cermak	12/13/2017	W	2227	2017-12-13	Winter
345	40580	54th/Cermak	12/14/2017	W	2143	2017-12-14	Winter
4288	40580	54th/Cermak	12/15/2017	W	2098	2017-12-15	Winter
2937	40580	54th/Cermak	12/16/2017	A	1229	2017-12-16	Winter
4307	40580	54th/Cermak	12/17/2017	U	830	2017-12-17	Winter
1463	40580	54th/Cermak	12/18/2017	W	1973	2017-12-18	Winter
2151	40580	54th/Cermak	12/19/2017	W	2139	2017-12-19	Winter
43	40580	54th/Cermak	12/20/2017	W	2088	2017-12-20	Winter
3158	40580	54th/Cermak	12/21/2017	W	2046	2017-12-21	Winter
2773	40580	54th/Cermak	12/22/2017	W	1936	2017-12-22	Winter
546	40580	54th/Cermak	12/23/2017	A	1103	2017-12-23	Winter
1110	40580	54th/Cermak	12/24/2017	U	573	2017-12-24	Winter
787	40580	54th/Cermak	12/25/2017	U	345	2017-12-25	Winter
2684	40580	54th/Cermak	12/26/2017	W	1260	2017-12-26	Winter
2419	40580	54th/Cermak	12/27/2017	W	1484	2017-12-27	Winter
3313	40580	54th/Cermak	12/28/2017	W	1581	2017-12-28	Winter
3079	40580	54th/Cermak	12/29/2017	W	1610	2017-12-29	Winter
2308	40580	54th/Cermak	12/30/2017	A	850	2017-12-30	Winter
4367	40580	54th/Cermak	12/31/2017	U	632	2017-12-31	Winter
14608	40580	54th/Cermak	01/01/2018	U	438	2018-01-01	Winter
8349	40580	54th/Cermak	01/02/2018	W	1439	2018-01-02	Winter
9148	40580	54th/Cermak	01/03/2018	W	1673	2018-01-03	Winter
14359	40580	54th/Cermak	01/04/2018	W	1653	2018-01-04	Winter
14892	40580	54th/Cermak	01/05/2018	W	1658	2018-01-05	Winter
16052	40580	54th/Cermak	01/06/2018	A	864	2018-01-06	Winter
15038	40580	54th/Cermak	01/07/2018	U	611	2018-01-07	Winter
11273	40580	54th/Cermak	01/08/2018	W	1822	2018-01-08	Winter
17151	40580	54th/Cermak	01/09/2018	W	1943	2018-01-09	Winter
13450	40580	54th/Cermak	01/10/2018	W	2012	2018-01-10	Winter
9166	40580	54th/Cermak	01/11/2018	W	2000	2018-01-11	Winter
11554	40580	54th/Cermak	01/12/2018	W	1844	2018-01-12	Winter
7948	40580	54th/Cermak	01/13/2018	A	922	2018-01-13	Winter
8814	40580	54th/Cermak	01/14/2018	U	588	2018-01-14	Winter
6677	40580	54th/Cermak	01/15/2018	W	1243	2018-01-15	Winter
6339	40580	54th/Cermak	01/16/2018	W	1977	2018-01-16	Winter
6250	40580	54th/Cermak	01/17/2018	W	2031	2018-01-17	Winter
6619	40580	54th/Cermak	01/18/2018	W	2023	2018-01-18	Winter
12508	40580	54th/Cermak	01/19/2018	W	1982	2018-01-19	Winter
4885	40580	54th/Cermak	01/20/2018	A	1084	2018-01-20	Winter
14153	40580	54th/Cermak	01/21/2018	U	703	2018-01-21	Winter
