	station_id	stationname	date	daytype	rides	newDates
120401	40890	O'Hare Airport	03/22/2020	U	3139	2020-03-22
120402	40890	O'Hare Airport	03/23/2020	W	3253	2020-03-23
120403	40890	O'Hare Airport	03/24/2020	W	3233	2020-03-24
120404	40890	O'Hare Airport	03/25/2020	W	2987	2020-03-25
120405	40890	O'Hare Airport	03/26/2020	W	2917	2020-03-26
120406	40890	O'Hare Airport	03/27/2020	W	2744	2020-03-27
120407	40890	O'Hare Airport	03/28/2020	A	2307	2020-03-28
120408	40890	O'Hare Airport	03/29/2020	U	2282	2020-03-29
120409	40890	O'Hare Airport	03/30/2020	W	2530	2020-03-30
120410	40890	O'Hare Airport	03/31/2020	W	2343	2020-03-31
124732	40890	O'Hare Airport	04/01/2020	W	2270	2020-04-01
124733	40890	O'Hare Airport	04/02/2020	W	2233	2020-04-02
124734	40890	O'Hare Airport	04/03/2020	W	2131	2020-04-03
124735	40890	O'Hare Airport	04/04/2020	A	1902	2020-04-04
124736	40890	O'Hare Airport	04/05/2020	U	1892	2020-04-05
124737	40890	O'Hare Airport	04/06/2020	W	2075	2020-04-06
124738	40890	O'Hare Airport	04/07/2020	W	2050	2020-04-07
124739	40890	O'Hare Airport	04/08/2020	W	1956	2020-04-08
124740	40890	O'Hare Airport	04/09/2020	W	1998	2020-04-09
124741	40890	O'Hare Airport	04/10/2020	W	1975	2020-04-10
124742	40890	O'Hare Airport	04/11/2020	A	1692	2020-04-11
124743	40890	O'Hare Airport	04/12/2020	U	1654	2020-04-12
124744	40890	O'Hare Airport	04/13/2020	W	1832	2020-04-13
124745	40890	O'Hare Airport	04/14/2020	W	1804	2020-04-14
124746	40890	O'Hare Airport	04/15/2020	W	1795	2020-04-15
124747	40890	O'Hare Airport	04/16/2020	W	1736	2020-04-16
124748	40890	O'Hare Airport	04/17/2020	W	1800	2020-04-17
124749	40890	O'Hare Airport	04/18/2020	A	1552	2020-04-18
124750	40890	O'Hare Airport	04/19/2020	U	1555	2020-04-19
124751	40890	O'Hare Airport	04/20/2020	W	1704	2020-04-20
124752	40890	O'Hare Airport	04/21/2020	W	1647	2020-04-21
124753	40890	O'Hare Airport	04/22/2020	W	1690	2020-04-22
124754	40890	O'Hare Airport	04/23/2020	W	1697	2020-04-23
124755	40890	O'Hare Airport	04/24/2020	W	1723	2020-04-24
124756	40890	O'Hare Airport	04/25/2020	A	1516	2020-04-25
124757	40890	O'Hare Airport	04/26/2020	U	1486	2020-04-26
124758	40890	O'Hare Airport	04/27/2020	W	1710	2020-04-27
124759	40890	O'Hare Airport	04/28/2020	W	1654	2020-04-28
124760	40890	O'Hare Airport	04/29/2020	W	1705	2020-04-29
124761	40890	O'Hare Airport	04/30/2020	W	1764	2020-04-30
129103	40890	O'Hare Airport	05/01/2020	W	1736	2020-05-01
129104	40890	O'Hare Airport	05/02/2020	A	1377	2020-05-02
129105	40890	O'Hare Airport	05/03/2020	U	1481	2020-05-03
129106	40890	O'Hare Airport	05/04/2020	W	1658	2020-05-04
129107	40890	O'Hare Airport	05/05/2020	W	1494	2020-05-05
129108	40890	O'Hare Airport	05/06/2020	W	1545	2020-05-06
129109	40890	O'Hare Airport	05/07/2020	W	1685	2020-05-07
129110	40890	O'Hare Airport	05/08/2020	W	1717	2020-05-08
129111	40890	O'Hare Airport	05/09/2020	A	1354	2020-05-09
129112	40890	O'Hare Airport	05/10/2020	U	1506	2020-05-10
129113	40890	O'Hare Airport	05/11/2020	W	1762	2020-05-11
129114	40890	O'Hare Airport	05/12/2020	W	1547	2020-05-12
129115	40890	O'Hare Airport	05/13/2020	W	1698	2020-05-13
129116	40890	O'Hare Airport	05/14/2020	W	1697	2020-05-14
129117	40890	O'Hare Airport	05/15/2020	W	1530	2020-05-15
129118	40890	O'Hare Airport	05/16/2020	A	1385	2020-05-16
129119	40890	O'Hare Airport	05/17/2020	U	1567	2020-05-17
129120	40890	O'Hare Airport	05/18/2020	W	1646	2020-05-18
129121	40890	O'Hare Airport	05/19/2020	W	1557	2020-05-19
129122	40890	O'Hare Airport	05/20/2020	W	1687	2020-05-20
129123	40890	O'Hare Airport	05/21/2020	W	1801	2020-05-21
129124	40890	O'Hare Airport	05/22/2020	W	1856	2020-05-22
129125	40890	O'Hare Airport	05/23/2020	A	1453	2020-05-23
129126	40890	O'Hare Airport	05/24/2020	U	1625	2020-05-24
129127	40890	O'Hare Airport	05/25/2020	U	1939	2020-05-25
129128	40890	O'Hare Airport	05/26/2020	W	1668	2020-05-26
129129	40890	O'Hare Airport	05/27/2020	W	1799	2020-05-27
129130	40890	O'Hare Airport	05/28/2020	W	1903	2020-05-28
129131	40890	O'Hare Airport	05/29/2020	W	1871	2020-05-29
129132	40890	O'Hare Airport	05/30/2020	A	1355	2020-05-30
129133	40890	O'Hare Airport	05/31/2020	U	857	2020-05-31
133455	40890	O'Hare Airport	06/01/2020	W	907	2020-06-01
133456	40890	O'Hare Airport	06/02/2020	W	1026	2020-06-02
133457	40890	O'Hare Airport	06/03/2020	W	1434	2020-06-03
133458	40890	O'Hare Airport	06/04/2020	W	1664	2020-06-04
133459	40890	O'Hare Airport	06/05/2020	W	1816	2020-06-05
133460	40890	O'Hare Airport	06/06/2020	A	1351	2020-06-06
133461	40890	O'Hare Airport	06/07/2020	U	1667	2020-06-07
133462	40890	O'Hare Airport	06/08/2020	W	1915	2020-06-08
133463	40890	O'Hare Airport	06/09/2020	W	1802	2020-06-09
133464	40890	O'Hare Airport	06/10/2020	W	1660	2020-06-10
133465	40890	O'Hare Airport	06/11/2020	W	2042	2020-06-11
133466	40890	O'Hare Airport	06/12/2020	W	2120	2020-06-12
133467	40890	O'Hare Airport	06/13/2020	A	1654	2020-06-13
133468	40890	O'Hare Airport	06/14/2020	U	1935	2020-06-14
133469	40890	O'Hare Airport	06/15/2020	W	2259	2020-06-15
133470	40890	O'Hare Airport	06/16/2020	W	2053	2020-06-16
133471	40890	O'Hare Airport	06/17/2020	W	1797	2020-06-17
133472	40890	O'Hare Airport	06/18/2020	W	2216	2020-06-18
133473	40890	O'Hare Airport	06/19/2020	W	2258	2020-06-19
133474	40890	O'Hare Airport	06/20/2020	A	1685	2020-06-20
133475	40890	O'Hare Airport	06/21/2020	U	2075	2020-06-21
133476	40890	O'Hare Airport	06/22/2020	W	2392	2020-06-22
133477	40890	O'Hare Airport	06/23/2020	W	2304	2020-06-23
133478	40890	O'Hare Airport	06/24/2020	W	2108	2020-06-24
133479	40890	O'Hare Airport	06/25/2020	W	2472	2020-06-25
133480	40890	O'Hare Airport	06/26/2020	W	2381	2020-06-26
133481	40890	O'Hare Airport	06/27/2020	A	1856	2020-06-27
133482	40890	O'Hare Airport	06/28/2020	U	2220	2020-06-28
133483	40890	O'Hare Airport	06/29/2020	W	2556	2020-06-29
133484	40890	O'Hare Airport	06/30/2020	W	2419	2020-06-30
1017396	40890	O'Hare Airport	07/01/2020	W	2288	2020-07-01
1017397	40890	O'Hare Airport	07/02/2020	W	2658	2020-07-02
1017398	40890	O'Hare Airport	07/03/2020	U	2605	2020-07-03
1017399	40890	O'Hare Airport	07/04/2020	A	2046	2020-07-04
1017400	40890	O'Hare Airport	07/05/2020	U	2803	2020-07-05
1017401	40890	O'Hare Airport	07/06/2020	W	2941	2020-07-06
1017402	40890	O'Hare Airport	07/07/2020	W	2700	2020-07-07
1017403	40890	O'Hare Airport	07/08/2020	W	2738	2020-07-08
1017404	40890	O'Hare Airport	07/09/2020	W	2784	2020-07-09
1017405	40890	O'Hare Airport	07/10/2020	W	2928	2020-07-10
1017406	40890	O'Hare Airport	07/11/2020	A	2291	2020-07-11
1017407	40890	O'Hare Airport	07/12/2020	U	2573	2020-07-12
1017408	40890	O'Hare Airport	07/13/2020	W	2891	2020-07-13
1017409	40890	O'Hare Airport	07/14/2020	W	2584	2020-07-14
1017410	40890	O'Hare Airport	07/15/2020	W	2495	2020-07-15
1017411	40890	O'Hare Airport	07/16/2020	W	2786	2020-07-16
1017412	40890	O'Hare Airport	07/17/2020	W	2902	2020-07-17
1017413	40890	O'Hare Airport	07/18/2020	A	2304	2020-07-18
1017414	40890	O'Hare Airport	07/19/2020	U	2734	2020-07-19
1017415	40890	O'Hare Airport	07/20/2020	W	2884	2020-07-20
1017416	40890	O'Hare Airport	07/21/2020	W	2644	2020-07-21
1017417	40890	O'Hare Airport	07/22/2020	W	2603	2020-07-22
1017418	40890	O'Hare Airport	07/23/2020	W	2843	2020-07-23
1017419	40890	O'Hare Airport	07/24/2020	W	2945	2020-07-24
1017420	40890	O'Hare Airport	07/25/2020	A	2366	2020-07-25
1017421	40890	O'Hare Airport	07/26/2020	U	2552	2020-07-26
1017422	40890	O'Hare Airport	07/27/2020	W	2858	2020-07-27
1017423	40890	O'Hare Airport	07/28/2020	W	2688	2020-07-28
1017424	40890	O'Hare Airport	07/29/2020	W	2669	2020-07-29
1017425	40890	O'Hare Airport	07/30/2020	W	2813	2020-07-30
1017426	40890	O'Hare Airport	07/31/2020	W	3060	2020-07-31
1021829	40890	O'Hare Airport	08/01/2020	A	2478	2020-08-01
1021830	40890	O'Hare Airport	08/02/2020	U	2915	2020-08-02
1021831	40890	O'Hare Airport	08/03/2020	W	2933	2020-08-03
1021832	40890	O'Hare Airport	08/04/2020	W	2656	2020-08-04
1021833	40890	O'Hare Airport	08/05/2020	W	2678	2020-08-05
1021834	40890	O'Hare Airport	08/06/2020	W	2839	2020-08-06
1021835	40890	O'Hare Airport	08/07/2020	W	3020	2020-08-07
1021836	40890	O'Hare Airport	08/08/2020	A	2424	2020-08-08
1021837	40890	O'Hare Airport	08/09/2020	U	2785	2020-08-09
1021838	40890	O'Hare Airport	08/10/2020	W	2566	2020-08-10
1021839	40890	O'Hare Airport	08/11/2020	W	2581	2020-08-11
1021840	40890	O'Hare Airport	08/12/2020	W	2555	2020-08-12
1021841	40890	O'Hare Airport	08/13/2020	W	2795	2020-08-13
1021842	40890	O'Hare Airport	08/14/2020	W	3021	2020-08-14
1021843	40890	O'Hare Airport	08/15/2020	A	2395	2020-08-15
1021844	40890	O'Hare Airport	08/16/2020	U	2887	2020-08-16
1021845	40890	O'Hare Airport	08/17/2020	W	2910	2020-08-17
1021846	40890	O'Hare Airport	08/18/2020	W	2700	2020-08-18
1021847	40890	O'Hare Airport	08/19/2020	W	2654	2020-08-19
1021848	40890	O'Hare Airport	08/20/2020	W	2793	2020-08-20
1021849	40890	O'Hare Airport	08/21/2020	W	3078	2020-08-21
1021850	40890	O'Hare Airport	08/22/2020	A	2524	2020-08-22
1021851	40890	O'Hare Airport	08/23/2020	U	2929	2020-08-23
1021852	40890	O'Hare Airport	08/24/2020	W	2970	2020-08-24
1021853	40890	O'Hare Airport	08/25/2020	W	2674	2020-08-25
1021854	40890	O'Hare Airport	08/26/2020	W	2580	2020-08-26
1021855	40890	O'Hare Airport	08/27/2020	W	2892	2020-08-27
1021856	40890	O'Hare Airport	08/28/2020	W	3024	2020-08-28
1021857	40890	O'Hare Airport	08/29/2020	A	2576	2020-08-29
1021858	40890	O'Hare Airport	08/30/2020	U	2963	2020-08-30
1021859	40890	O'Hare Airport	08/31/2020	W	3098	2020-08-31
1026181	40890	O'Hare Airport	09/01/2020	W	2580	2020-09-01
1026182	40890	O'Hare Airport	09/02/2020	W	2652	2020-09-02
1026183	40890	O'Hare Airport	09/03/2020	W	3050	2020-09-03
1026184	40890	O'Hare Airport	09/04/2020	W	3718	2020-09-04
1026185	40890	O'Hare Airport	09/05/2020	A	2791	2020-09-05
1026186	40890	O'Hare Airport	09/06/2020	U	2666	2020-09-06
1026187	40890	O'Hare Airport	09/07/2020	U	3714	2020-09-07
1026188	40890	O'Hare Airport	09/08/2020	W	3003	2020-09-08
1026189	40890	O'Hare Airport	09/09/2020	W	2720	2020-09-09
1026190	40890	O'Hare Airport	09/10/2020	W	2885	2020-09-10
1026191	40890	O'Hare Airport	09/11/2020	W	3037	2020-09-11
1026192	40890	O'Hare Airport	09/12/2020	A	2547	2020-09-12
1026193	40890	O'Hare Airport	09/13/2020	U	3003	2020-09-13
1026194	40890	O'Hare Airport	09/14/2020	W	2983	2020-09-14
1026195	40890	O'Hare Airport	09/15/2020	W	2530	2020-09-15
1026196	40890	O'Hare Airport	09/16/2020	W	2650	2020-09-16
1026197	40890	O'Hare Airport	09/17/2020	W	2961	2020-09-17
1026198	40890	O'Hare Airport	09/18/2020	W	3194	2020-09-18
1026199	40890	O'Hare Airport	09/19/2020	A	2417	2020-09-19
1026200	40890	O'Hare Airport	09/20/2020	U	2749	2020-09-20
1026201	40890	O'Hare Airport	09/21/2020	W	3028	2020-09-21
1026202	40890	O'Hare Airport	09/22/2020	W	2548	2020-09-22
1026203	40890	O'Hare Airport	09/23/2020	W	2596	2020-09-23
1026204	40890	O'Hare Airport	09/24/2020	W	3040	2020-09-24
1026205	40890	O'Hare Airport	09/25/2020	W	3498	2020-09-25
1026206	40890	O'Hare Airport	09/26/2020	A	2607	2020-09-26
1026207	40890	O'Hare Airport	09/27/2020	U	2918	2020-09-27
1026208	40890	O'Hare Airport	09/28/2020	W	3066	2020-09-28
1026209	40890	O'Hare Airport	09/29/2020	W	2645	2020-09-29
1026210	40890	O'Hare Airport	09/30/2020	W	2675	2020-09-30
1030552	40890	O'Hare Airport	10/01/2020	W	3001	2020-10-01
1030553	40890	O'Hare Airport	10/02/2020	W	3469	2020-10-02
1030554	40890	O'Hare Airport	10/03/2020	A	2472	2020-10-03
1030555	40890	O'Hare Airport	10/04/2020	U	2910	2020-10-04
1030556	40890	O'Hare Airport	10/05/2020	W	3214	2020-10-05
1030557	40890	O'Hare Airport	10/06/2020	W	2646	2020-10-06
1030558	40890	O'Hare Airport	10/07/2020	W	2593	2020-10-07
1030559	40890	O'Hare Airport	10/08/2020	W	3155	2020-10-08
1030560	40890	O'Hare Airport	10/09/2020	W	3737	2020-10-09
1030561	40890	O'Hare Airport	10/10/2020	A	2784	2020-10-10
1030562	40890	O'Hare Airport	10/11/2020	U	3037	2020-10-11
1030563	40890	O'Hare Airport	10/12/2020	W	3069	2020-10-12
1030564	40890	O'Hare Airport	10/13/2020	W	2738	2020-10-13
1030565	40890	O'Hare Airport	10/14/2020	W	2447	2020-10-14
1030566	40890	O'Hare Airport	10/15/2020	W	3164	2020-10-15
1030567	40890	O'Hare Airport	10/16/2020	W	3558	2020-10-16
1030568	40890	O'Hare Airport	10/17/2020	A	2636	2020-10-17
1030569	40890	O'Hare Airport	10/18/2020	U	2844	2020-10-18
1030570	40890	O'Hare Airport	10/19/2020	W	3110	2020-10-19
1030571	40890	O'Hare Airport	10/20/2020	W	2686	2020-10-20
1030572	40890	O'Hare Airport	10/21/2020	W	2509	2020-10-21
1030573	40890	O'Hare Airport	10/22/2020	W	3187	2020-10-22
1030574	40890	O'Hare Airport	10/23/2020	W	3441	2020-10-23
1030575	40890	O'Hare Airport	10/24/2020	A	2634	2020-10-24
1030576	40890	O'Hare Airport	10/25/2020	U	2847	2020-10-25
1030577	40890	O'Hare Airport	10/26/2020	W	2958	2020-10-26
1030578	40890	O'Hare Airport	10/27/2020	W	2651	2020-10-27
1030579	40890	O'Hare Airport	10/28/2020	W	2466	2020-10-28
1030580	40890	O'Hare Airport	10/29/2020	W	2900	2020-10-29
1030581	40890	O'Hare Airport	10/30/2020	W	3195	2020-10-30
1030582	40890	O'Hare Airport	10/31/2020	A	2206	2020-10-31
1034904	40890	O'Hare Airport	11/01/2020	U	2671	2020-11-01
1034905	40890	O'Hare Airport	11/02/2020	W	2978	2020-11-02
1034906	40890	O'Hare Airport	11/03/2020	W	2467	2020-11-03
1034907	40890	O'Hare Airport	11/04/2020	W	2466	2020-11-04
1034908	40890	O'Hare Airport	11/05/2020	W	2810	2020-11-05
1034909	40890	O'Hare Airport	11/06/2020	W	3177	2020-11-06
1034910	40890	O'Hare Airport	11/07/2020	A	2515	2020-11-07
1034911	40890	O'Hare Airport	11/08/2020	U	2846	2020-11-08
1034912	40890	O'Hare Airport	11/09/2020	W	2919	2020-11-09
1034913	40890	O'Hare Airport	11/10/2020	W	2284	2020-11-10
1034914	40890	O'Hare Airport	11/11/2020	W	2506	2020-11-11
1034915	40890	O'Hare Airport	11/12/2020	W	2745	2020-11-12
1034916	40890	O'Hare Airport	11/13/2020	W	2869	2020-11-13
1034917	40890	O'Hare Airport	11/14/2020	A	2220	2020-11-14
1034918	40890	O'Hare Airport	11/15/2020	U	2366	2020-11-15
1034919	40890	O'Hare Airport	11/16/2020	W	2736	2020-11-16
1034920	40890	O'Hare Airport	11/17/2020	W	2206	2020-11-17
1034921	40890	O'Hare Airport	11/18/2020	W	2333	2020-11-18
1034922	40890	O'Hare Airport	11/19/2020	W	2583	2020-11-19
1034923	40890	O'Hare Airport	11/20/2020	W	2588	2020-11-20
1034924	40890	O'Hare Airport	11/21/2020	A	2161	2020-11-21
1034925	40890	O'Hare Airport	11/22/2020	U	2289	2020-11-22
1034926	40890	O'Hare Airport	11/23/2020	W	2353	2020-11-23
1034927	40890	O'Hare Airport	11/24/2020	W	2401	2020-11-24
1034928	40890	O'Hare Airport	11/25/2020	W	2403	2020-11-25
1034929	40890	O'Hare Airport	11/26/2020	U	1751	2020-11-26
1034930	40890	O'Hare Airport	11/27/2020	W	2272	2020-11-27
1034931	40890	O'Hare Airport	11/28/2020	A	2584	2020-11-28
1034932	40890	O'Hare Airport	11/29/2020	U	2868	2020-11-29
1034933	40890	O'Hare Airport	11/30/2020	W	2812	2020-11-30
1039275	40890	O'Hare Airport	12/01/2020	W	2383	2020-12-01
1039276	40890	O'Hare Airport	12/02/2020	W	2439	2020-12-02
1039277	40890	O'Hare Airport	12/03/2020	W	2354	2020-12-03
1039278	40890	O'Hare Airport	12/04/2020	W	2507	2020-12-04
1039279	40890	O'Hare Airport	12/05/2020	A	2026	2020-12-05
1039280	40890	O'Hare Airport	12/06/2020	U	2286	2020-12-06
1039281	40890	O'Hare Airport	12/07/2020	W	2517	2020-12-07
1039282	40890	O'Hare Airport	12/08/2020	W	2068	2020-12-08
1039283	40890	O'Hare Airport	12/09/2020	W	2222	2020-12-09
1039284	40890	O'Hare Airport	12/10/2020	W	2349	2020-12-10
1039285	40890	O'Hare Airport	12/11/2020	W	2408	2020-12-11
1039286	40890	O'Hare Airport	12/12/2020	A	1972	2020-12-12
1039287	40890	O'Hare Airport	12/13/2020	U	2305	2020-12-13
1039288	40890	O'Hare Airport	12/14/2020	W	2510	2020-12-14
1039289	40890	O'Hare Airport	12/15/2020	W	2132	2020-12-15
1039290	40890	O'Hare Airport	12/16/2020	W	2332	2020-12-16
1039291	40890	O'Hare Airport	12/17/2020	W	2384	2020-12-17
1039292	40890	O'Hare Airport	12/18/2020	W	2547	2020-12-18
1039293	40890	O'Hare Airport	12/19/2020	A	2162	2020-12-19
1039294	40890	O'Hare Airport	12/20/2020	U	2240	2020-12-20
1039295	40890	O'Hare Airport	12/21/2020	W	2583	2020-12-21
1039296	40890	O'Hare Airport	12/22/2020	W	2465	2020-12-22
1039297	40890	O'Hare Airport	12/23/2020	W	2483	2020-12-23
1039298	40890	O'Hare Airport	12/24/2020	W	2092	2020-12-24
1039299	40890	O'Hare Airport	12/25/2020	U	1861	2020-12-25
1039300	40890	O'Hare Airport	12/26/2020	A	2380	2020-12-26
1039301	40890	O'Hare Airport	12/27/2020	U	2875	2020-12-27
1039302	40890	O'Hare Airport	12/28/2020	W	2831	2020-12-28
1039303	40890	O'Hare Airport	12/29/2020	W	2920	2020-12-29
1039304	40890	O'Hare Airport	12/30/2020	W	2819	2020-12-30
1039305	40890	O'Hare Airport	12/31/2020	W	2566	2020-12-31
1043708	40890	O'Hare Airport	01/01/2021	U	2444	2021-01-01
1043709	40890	O'Hare Airport	01/02/2021	A	2500	2021-01-02
1043710	40890	O'Hare Airport	01/03/2021	U	2850	2021-01-03
1043711	40890	O'Hare Airport	01/04/2021	W	2883	2021-01-04
1043712	40890	O'Hare Airport	01/05/2021	W	2426	2021-01-05
1043713	40890	O'Hare Airport	01/06/2021	W	2348	2021-01-06
1043714	40890	O'Hare Airport	01/07/2021	W	2485	2021-01-07
1043715	40890	O'Hare Airport	01/08/2021	W	2567	2021-01-08
1043716	40890	O'Hare Airport	01/09/2021	A	2178	2021-01-09
1043717	40890	O'Hare Airport	01/10/2021	U	2273	2021-01-10
1043718	40890	O'Hare Airport	01/11/2021	W	2510	2021-01-11
1043719	40890	O'Hare Airport	01/12/2021	W	2211	2021-01-12
1043720	40890	O'Hare Airport	01/13/2021	W	2194	2021-01-13
1043721	40890	O'Hare Airport	01/14/2021	W	2331	2021-01-14
1043722	40890	O'Hare Airport	01/15/2021	W	2529	2021-01-15
1043723	40890	O'Hare Airport	01/16/2021	A	2053	2021-01-16
1043724	40890	O'Hare Airport	01/17/2021	U	2212	2021-01-17
1043725	40890	O'Hare Airport	01/18/2021	W	2540	2021-01-18
1043726	40890	O'Hare Airport	01/19/2021	W	2358	2021-01-19
1043727	40890	O'Hare Airport	01/20/2021	W	2220	2021-01-20
1043728	40890	O'Hare Airport	01/21/2021	W	2319	2021-01-21
1043729	40890	O'Hare Airport	01/22/2021	W	2505	2021-01-22
1043730	40890	O'Hare Airport	01/23/2021	A	2065	2021-01-23
1043731	40890	O'Hare Airport	01/24/2021	U	2388	2021-01-24
1043732	40890	O'Hare Airport	01/25/2021	W	2546	2021-01-25
1043733	40890	O'Hare Airport	01/26/2021	W	2128	2021-01-26
1043734	40890	O'Hare Airport	01/27/2021	W	2168	2021-01-27
1043735	40890	O'Hare Airport	01/28/2021	W	2282	2021-01-28
1043736	40890	O'Hare Airport	01/29/2021	W	2381	2021-01-29
1043737	40890	O'Hare Airport	01/30/2021	A	2132	2021-01-30
1043738	40890	O'Hare Airport	01/31/2021	U	3096	2021-01-31
1047898	40890	O'Hare Airport	02/01/2021	W	2769	2021-02-01
1047899	40890	O'Hare Airport	02/02/2021	W	2310	2021-02-02
1047900	40890	O'Hare Airport	02/03/2021	W	2193	2021-02-03
1047901	40890	O'Hare Airport	02/04/2021	W	2299	2021-02-04
1047902	40890	O'Hare Airport	02/05/2021	W	2491	2021-02-05
1047903	40890	O'Hare Airport	02/06/2021	A	1992	2021-02-06
1047904	40890	O'Hare Airport	02/07/2021	U	2256	2021-02-07
1047905	40890	O'Hare Airport	02/08/2021	W	2799	2021-02-08
1047906	40890	O'Hare Airport	02/09/2021	W	2294	2021-02-09
1047907	40890	O'Hare Airport	02/10/2021	W	2244	2021-02-10
1047908	40890	O'Hare Airport	02/11/2021	W	2536	2021-02-11
1047909	40890	O'Hare Airport	02/12/2021	W	2762	2021-02-12
1047910	40890	O'Hare Airport	02/13/2021	A	2193	2021-02-13
1047911	40890	O'Hare Airport	02/14/2021	U	2598	2021-02-14
1047912	40890	O'Hare Airport	02/15/2021	W	3680	2021-02-15
1047913	40890	O'Hare Airport	02/16/2021	W	2595	2021-02-16
1047914	40890	O'Hare Airport	02/17/2021	W	2478	2021-02-17
1047915	40890	O'Hare Airport	02/18/2021	W	2618	2021-02-18
1047916	40890	O'Hare Airport	02/19/2021	W	2775	2021-02-19
1047917	40890	O'Hare Airport	02/20/2021	A	2287	2021-02-20
1047918	40890	O'Hare Airport	02/21/2021	U	2723	2021-02-21
1047919	40890	O'Hare Airport	02/22/2021	W	2864	2021-02-22
1047920	40890	O'Hare Airport	02/23/2021	W	2427	2021-02-23
1047921	40890	O'Hare Airport	02/24/2021	W	2400	2021-02-24
1047922	40890	O'Hare Airport	02/25/2021	W	2633	2021-02-25
1047923	40890	O'Hare Airport	02/26/2021	W	2870	2021-02-26
1047924	40890	O'Hare Airport	02/27/2021	A	2484	2021-02-27
1047925	40890	O'Hare Airport	02/28/2021	U	2693	2021-02-28
1052145	40890	O'Hare Airport	03/01/2021	W	2931	2021-03-01
1052146	40890	O'Hare Airport	03/02/2021	W	2613	2021-03-02
1052147	40890	O'Hare Airport	03/03/2021	W	2524	2021-03-03
1052148	40890	O'Hare Airport	03/04/2021	W	2725	2021-03-04
1052149	40890	O'Hare Airport	03/05/2021	W	3002	2021-03-05
1052150	40890	O'Hare Airport	03/06/2021	A	2431	2021-03-06
1052151	40890	O'Hare Airport	03/07/2021	U	3011	2021-03-07
1052152	40890	O'Hare Airport	03/08/2021	W	3270	2021-03-08
1052153	40890	O'Hare Airport	03/09/2021	W	2849	2021-03-09
1052154	40890	O'Hare Airport	03/10/2021	W	2711	2021-03-10
1052155	40890	O'Hare Airport	03/11/2021	W	3055	2021-03-11
1052156	40890	O'Hare Airport	03/12/2021	W	3293	2021-03-12
1052157	40890	O'Hare Airport	03/13/2021	A	2740	2021-03-13
1052158	40890	O'Hare Airport	03/14/2021	U	2872	2021-03-14
1052159	40890	O'Hare Airport	03/15/2021	W	3311	2021-03-15
1052160	40890	O'Hare Airport	03/16/2021	W	2941	2021-03-16
1052161	40890	O'Hare Airport	03/17/2021	W	2832	2021-03-17
1052162	40890	O'Hare Airport	03/18/2021	W	3010	2021-03-18
1052163	40890	O'Hare Airport	03/19/2021	W	3502	2021-03-19
1052164	40890	O'Hare Airport	03/20/2021	A	2830	2021-03-20
1052165	40890	O'Hare Airport	03/21/2021	U	3271	2021-03-21
1052166	40890	O'Hare Airport	03/22/2021	W	3245	2021-03-22
1052167	40890	O'Hare Airport	03/23/2021	W	2998	2021-03-23
1052168	40890	O'Hare Airport	03/24/2021	W	2745	2021-03-24
1052169	40890	O'Hare Airport	03/25/2021	W	3022	2021-03-25
1052170	40890	O'Hare Airport	03/26/2021	W	3357	2021-03-26
1052171	40890	O'Hare Airport	03/27/2021	A	2806	2021-03-27
1052172	40890	O'Hare Airport	03/28/2021	U	3043	2021-03-28
1052173	40890	O'Hare Airport	03/29/2021	W	3615	2021-03-29
1052174	40890	O'Hare Airport	03/30/2021	W	3117	2021-03-30
1052175	40890	O'Hare Airport	03/31/2021	W	3205	2021-03-31
